"ID","Year_HGU","Meantemp","Maxtemp","Buffer"
4595,2017,4.57383966445923,13.1529588699341,"10km"
4596,2017,4.57383966445923,13.1529588699341,"10km"
4597,2017,4.57383966445923,13.1529588699341,"10km"
4598,2017,4.57383966445923,13.1529588699341,"10km"
4599,2017,4.57383966445923,13.1529588699341,"10km"
4600,2017,4.57383966445923,13.1529588699341,"10km"
4601,2017,4.57383966445923,13.1529588699341,"10km"
4602,2017,4.57383966445923,13.1529588699341,"10km"
4603,2017,4.57383966445923,13.1529588699341,"10km"
4604,2017,4.57383966445923,13.1529588699341,"10km"
4605,2017,4.57383966445923,13.1529588699341,"10km"
4606,2017,4.57383966445923,13.1529588699341,"10km"
4607,2017,4.57383966445923,13.1529588699341,"10km"
